route_id,stop_id,stop_name,stop_lat,stop_lon
240,652,Kakrola Bridge,28.619809,77.024876
240,653,Nangli Dairy,28.61970089,77.01766538
240,654,Chhathh Ghat Park,28.618803,77.015219
240,655,Arjun Park,28.618083,77.013083
240,22568,Nangli Sakrawati Crossing,28.616222,77.007486
240,657,Nangli Sakrawati,28.61463009,77.00390399
240,658,Sai Baba Mandir,28.613536,76.999497
240,659,Power House NajafGarh,28.612929,76.995552
240,660,Tuda Mandi,28.6125091,76.99236002
240,488,NajafGarh Delhi Gate,28.611746,76.985721
240,233,Police Station NajafGarh,28.61031861,76.98133766
240,915,Dhansa Stand,28.61149114,76.97790955
240,916,Khera More,28.610938,76.97401
240,2844,Prem Nursary,28.61016589,76.97130124
240,918,Nanak Piyau,28.60917792,76.96715712
240,919,Indra Service Station,28.60854181,76.95877826
240,920,Mitraon Crossing,28.60811461,76.95117225
240,921,Mitraon Village,28.60806819,76.94732433
240,71,Mitraon School,28.607199,76.939964
240,72,Surehra Crossing,28.60425122,76.93243765
240,2996,Rawta Crossing (Dhansa Road),28.59996,76.914581
240,74,Jaffarpur Kalan RTRM Hospital,28.5948401,76.91534756
240,75,Samaspur Khalsa,28.578394,76.909982
240,2997,Ujwa School,28.5733842,76.9083067
240,1389,Ujwa Gaon,28.568773,76.906807
240,364,Malik Pur Village Crossing,28.552333,76.907483
240,3829,Malik Pur Village,28.552417,76.902717
31,3785,Nanak Heri Village,28.52099,76.986079
31,3786,Nanak Heri School,28.52407,76.986381
31,3787,Badu Sarai Village,28.52973,76.986455
31,3788,Kangan Heri - II,28.545251,76.987725
31,3370,Kangan Heri - I,28.548397,76.98869
31,3371,Rishal Vihar,28.553603,76.992783
31,2028,Chhawla Village,28.561234,77.002151
31,2030,Rewla Taj Pur More,28.578209,76.996491
31,569,Jhatikra Crossing Pandwala Road,28.58463829,76.99505282
31,3106,Rewla Khanpur Crossing,28.572151,76.980825
31,571,Purani Basti Rewla Khanpur,28.569584,76.977685
31,572,Rewla Khanpur Depot,28.56867407,76.97671441
68,752,Bawana Sec 1 Cluster Depot,28.79500536,77.04113605
68,1146,Bawana Soap Factory,28.8018412,77.03929
68,1147,Bawana Dispensary,28.80095,77.03738
68,1148,Bawana Village Chowk,28.799973,77.03552
68,1312,Bawana Village,28.800311,77.035267
148,1988,Rohini Sec 23 (Green Hill Aptt.),28.71927704,77.08437287
148,1989,Rohini Sec 24 Dear Satguru Sewaram Crossing,28.72832035,77.09231807
148,1990,Dera Satguru Sewaram Sahai Sec 24/25 Crossing,28.729924,77.094619
148,3643,Sec-24 Rohini Main Road,28.7271,77.0986
148,1991,Rithala Village,28.725413,77.101244
148,1992,Pal Colony,28.723894,77.103422
148,1993,Rithala Metro Station,28.7198,77.108584
148,1994,Rohini Depot 1 Sec 6,28.71645,77.113467
148,1995,Rohini West Metro Station,28.7154,77.1147
148,1996,Rohini Sec-9 /7,28.7138,77.1172
148,1997,Rohini Sec-9,28.711805,77.120144
148,1998,Rohini Sec 7 and 8 Crossing,28.708306,77.125246
148,1999,Fire Station Sec-8,28.707061,77.127011
148,2000,Madhuvan Chowk,28.705196,77.129655
148,2605,Madhuban Chowk Pitampura Metro Stn,28.702623,77.132828
148,2606,Pitampura JD Block,28.701974,77.134322
148,2607,Vaishali Enclave / Kapil Vihar,28.699828,77.137505
148,2608,Kohat Enclave Metro Station,28.697347,77.142158
148,2609,Pitampura ND Block,28.695909,77.145887
148,2009,Netaji Subhash Palace (Wazirpur Depot) Road No 41,28.694143,77.151048
148,4346,Wazirpur Depot / Subhash Place Depot,28.69485,77.15485
148,3644,Prembari Pul,28.697411,77.15723
148,3250,B4 Keshav Puram,28.68755,77.1625
148,3251,B3 Keshav Puram,28.685683,77.163383
148,3252,Kanhaiya Nagar,28.6812,77.165533
148,22601,Shanti Nagar / Tri Nagar,28.679033,77.166517
148,2835,Inderlok Metro Station,28.673217,77.169483
148,2968,Shastri Nagar Shiv Mandir,28.6717,77.1732
148,1862,Shastri Nagar E Block,28.671267,77.176283
148,1863,Shastri Nagar Metro Station,28.670231,77.181136
148,1864,Subhadra Colony,28.6712,77.18405
148,1865,Shastri Nagar A Block,28.67305,77.186467
148,1866,Gulabi Bagh,28.675,77.1883
148,1867,Chowki No 2 / Gulabi Bagh Crossing,28.67698333,77.1889
148,1868,Shakti Nagar Nangia Park,28.68035,77.196233
148,42,Clock Tower,28.677617,77.201567
148,43,Roshnara Bagh,28.6733,77.2018
148,44,Roshnara Road,28.669249,77.20455
148,936,Ice Factory (Rani Jhansi Road),28.667228,77.209036
148,46,St Stephen Hospital,28.667356,77.215047
148,47,Tees Hazari Court,28.666864,77.218926
148,48,ISBT Nityanand Marg,28.668328,77.225017
148,108,ISBT Kashmere Gate (Lothian Road),28.665616,77.230079
148,109,Guru Govind Singh University (Kashmere Gate),28.665677,77.230238
148,110,GPO,28.661738,77.235311
148,111,Old Delhi Railway Station (T),28.66005068,77.22789212
242,573,Tikri Khurd,28.835983,77.123838
242,574,Tikri Khurd Crossing / AMPC,28.836177,77.12839
242,575,Tikri Khurd Crossing / AMPC,28.835604,77.128935
242,576,Khampur Village,28.824476,77.132311
242,22602,NIT GT Road,28.81655118,77.13487441
242,577,Bakauli Village (GT Road),28.810288,77.137092
242,3158,Shani Mandir / Palla Crossing,28.803971,77.143083
242,579,Pwd Office,28.8012,77.138967
242,580,Alipur Village GT Road,28.796617,77.1396
242,934,Mcd Store,28.793717,77.142333
242,581,Jind Pur Crossing,28.793233,77.14415
242,582,Sai Mandir,28.78865,77.141467
242,583,Budhpur GT Road,28.782107,77.141601
242,584,Jain Mandir,28.77715,77.142633
242,585,Nangli Poona (GT Road),28.774167,77.143267
242,586,Gurudwara Siraspur GT Road,28.764956,77.146126
242,23,Swaroop Nagar GT Road,28.758318,77.148305
242,24,Libas Pur GT Road,28.75027,77.15075
242,25,Sanjay Gandhi Transport Nagar,28.7402,77.154
242,27,GTK Depot,28.731117,77.158967
66,4065,Shaheed Bhagat Singh Colony Karawal Nagar,28.732967,77.26025
66,4066,Sabhapur Crossing,28.729133,77.2597
66,4067,Titiksha Public School,28.72505,77.259117
66,4068,Delhi Police Training School,28.72145,77.258583
66,4069,CRPF Camp,28.716733,77.25785
66,4070,Bihari Pur Gaon,28.713817,77.2575
66,4071,Khajuri School,28.7114,77.25715
66,809,Khajuri,28.7039,77.2562
66,810,Garhi Maidu,28.6992,77.255533
66,811,Gamri Extn Pusta No.5,28.695121,77.254951
66,812,Kartar Nagar,28.68945,77.254167
66,813,Jagjit Nagar,28.686317,77.254567
66,814,Pusta No-2,28.683767,77.255217
66,815,New Usman Pur Pusta No-1,28.679983,77.256183
66,816,Zero Pusta,28.6778,77.256783
66,817,Shastri Park Pusta Road,28.674017,77.2563
66,784,Shastri Park,28.673195,77.251804
66,785,Shyam Giri Mandir,28.67382,77.248024
66,786,Shastri Park DMRC Depot,28.674167,77.243433
66,787,Shastri Park Metro Depot,28.673433,77.241183
66,788,ISBT Bridge,28.6692301,77.228774
66,300,ISBT Nityanand Marg,28.668479,77.226269
66,22522,Mori Gate Terminal,28.665824,77.222057
66,1951,Novelty Cinema,28.6614,77.2211
66,1585,Old Delhi Railway Station,28.66030866,77.22830103
166,2797,Bharthal Village,28.540209,77.050937
166,2616,Bharthal Village (Shyam Mandir),28.543017,77.043635
166,2661,Dwarka Sec 22 Cluster Depot,28.5542467,77.0522743
166,2621,Bharthal Under Pass,28.5476,77.057417
166,2622,Dwarka Road,28.544483,77.064933
166,2623,Puspanjali G Block,28.5426812,77.07393984
166,1259,Samalkha Crossing,28.537955,77.093708
166,1260,Uppal Hotel,28.537233,77.102493
166,1261,Shiv Murti (NH-8),28.535299,77.10847
166,1262,Rang Puri (NH-8 Circle),28.543865,77.117712
166,2101,Mahipal Pur (NH-8),28.5480236,77.1251508
166,1263,Mahipal Pur (NH-8),28.548041,77.125184
166,1264,Shankar Vihar NH-8,28.566684,77.133985
166,1217,Kendriya Vidhyalaya APS Colony,28.57474789,77.14098647
166,1265,APS Colony/ Jharera Gaon,28.579967,77.144817
166,1266,Air Force HQ / Subroto Park,28.584133,77.146033
166,1268,RR Hospital,28.590067,77.155817
166,191,Dhaula Kuan,28.592987,77.162865
166,1269,Air Force Officers Flats Dhaula Kuan,28.600967,77.167867
166,1270,Budha Jayanti Park,28.61538,77.17517
166,1271,R Block Rajinder Nagar,28.62339,77.18004
166,1272,Ridge Road,28.632683,77.18875
166,1273,CPRTI/ Delhi Jal Board,28.63715,77.1924
166,1274,Ravinder Rangshala,28.6409235,77.1949641
166,1275,Karol Bagh Gurgaon Stand,28.643833,77.1969
166,3728,Faiz Road,28.6495,77.1998
166,3645,Guru Govind Singh Crossing (Faiz Road),28.653054,77.202311
166,2289,Filmistan,28.659639,77.202922
166,2290,Bara Hindu Rao,28.66126594,77.20404119
166,2291,Azad Market,28.663272,77.207209
166,2292,Ice Factory (Rani Jhansi Road),28.667634,77.210788
166,46,St Stephen Hospital,28.667356,77.215047
166,47,Tees Hazari Court,28.666864,77.218926
166,22522,Mori Gate Terminal,28.665824,77.222057
19,1680,Delhi Sachivalaya (Rajghat Power House),28.63801932,77.2526922
19,440,Rajghat Gandhi Darshan,28.6389,77.2502
19,1854,Delhi Gate / Ambedkar Stadium Terminal,28.639661,77.243789
19,2447,Delhi Gate,28.637446,77.241206
19,2448,Shaheed Park (Bhagat Singh Terminal),28.635077,77.241157
19,2449,ITO,28.629204,77.241471
19,135,Tilak Bridge,28.6253,77.2387
19,136,Mandi House,28.625633,77.234
19,137,Mandi House,28.625035,77.230571
19,138,Kasturba Gandhi Road Crossing,28.623228,77.226725
19,139,Firoz Shah Road,28.621,77.2215
19,140,Le Meridian Hotel / Rajendra Prasad Road,28.619225,77.217521
19,141,Krishi Bhawan,28.616983,77.2137
19,142,Red Cross Road,28.618035,77.210453
19,143,Aakashwani Bhawan (Imtiyaz Ali Road),28.62065,77.2098
19,144,Gurudwara Rakab Ganj Road,28.6209,77.2073
19,874,Kendriya Terminal / Gurudwara Rakab Gunj,28.621017,77.205283
19,875,Talkatora Road,28.6222,77.2031
19,876,Dr. RML Hospital,28.6223961,77.1965567
19,877,Talkatora Stadium Garden,28.6212541,77.1942054
19,878,Sardar Patel Road Xing (11 Murti),28.611,77.1908
19,879,Palika Kutumb,28.6078,77.1891
19,880,Bhartiya Sadhu Samaj,28.603917,77.1845
19,881,Railway Colony (Sardar Patel Marg),28.600783,77.1785
19,882,Bapu Dham,28.5994,77.1758
19,883,Officer Enclave S.P Marg,28.597,77.1713
19,884,Dhaula Kuan,28.592721,77.163492
19,885,Golf Club,28.592403,77.159084
19,886,R R Line,28.59572,77.150948
19,2055,St. Martin School,28.596443,77.145582
19,2056,Sri Nagesh Garden,28.59655,77.14065
19,2057,Shastri Bazar,28.5965006,77.1355173
19,2058,Kabul Line,28.5978,77.1287
19,2059,Chhawani Hospital,28.59857,77.12434
19,2060,Sadar Bazar,28.595,77.1226
19,2061,Geeta Ashram,28.5919,77.1211
19,2062,Kendriya Vidhyalaya,28.5895,77.1198
19,2063,Blood Bank,28.586733,77.11845
19,2064,More Lines,28.583117,77.116617
19,3582,Indian Oil Station,28.577368,77.108868
19,3583,Prehlad Pur,28.579554,77.101708
19,3584,Palam Colony Flyover,28.581359,77.095829
19,3585,Dwarka Flyover Palam Village,28.583825,77.091504
19,637,Dwarka Crossing / Maharaja Agrasen Hospital,28.592833,77.079486
19,638,Dwarka Sec 1,28.594283,77.073867
19,639,J M International School,28.595421,77.070134
19,640,Dwarka Sec 2-6,28.597335,77.064944
19,641,Madhu Vihar,28.599779,77.061168
26,3925,Yamuna Vihar Cluster Depot,28.6986,77.271699
26,2575,Krishna Marg Kardam Puri,28.696783,77.28195
26,4355,Vijay Park / Kabir Nagar,28.69317,77.28014
26,2576,Babarpur Ext / Maujpur Metro Station,28.691973,77.279653
222,192,BBM Cluster Depot,28.704301,77.21131
222,193,Sewa Kutir,28.702162,77.209581
222,194,GTB Nagar / Haqiqat Nagar,28.698158,77.207636
222,195,INS Hostel,28.696197,77.21214
222,196,Vishwa Vidyalaya Metro Station,28.695022,77.215318
222,197,Mall Road,28.69382,77.218624
222,198,Banarsi Daas Estate Timarpur,28.69714,77.220359
222,199,Timarpur,28.701025,77.22127
222,200,Balak Ram Hospital,28.7054,77.22316667
222,201,Police Station Timarpur,28.706947,77.224038
222,202,Nehru Vihar Crossing,28.709086,77.22626
222,203,Wazirabad Crossing,28.711529,77.228752
222,204,Gurudwara Nanak Sar,28.710233,77.241367
222,205,Pusta No 1 Sonia Vihar,28.7189,77.24325
222,206,Pusta No 2 Sonia Vihar,28.721517,77.243867
222,207,Pusta No 3 Sonia Vihar,28.725583,77.2448
222,208,Gatta Factory Sonia Vihar,28.730183,77.24575
222,209,Sonia Vihar,28.7324,77.246233
222,210,Pusta No 5 Sonia Vihar,28.734583,77.246633
222,211,Check Post,28.739367,77.24745
222,212,Annpurna Mandir,28.74245,77.246567
222,213,Sabhapur More,28.750167,77.24385
222,214,Chauhan Patti (Terminal),28.754767,77.24325
14,3359,Ghoga Village,28.83063,77.04937
14,18,Sannoth Crossing / Ghoga Crossing,28.819549,77.06355
14,19,Delhi Jal Board Bawana,28.815434,77.058213
14,20,Jain Bekhunth Mandir,28.811811,77.053975
14,21,Bawana JJ Colony CRPF Camp,28.806738,77.048163
14,752,Bawana Sec 1 Cluster Depot,28.79500536,77.04113605
138,1585,Old Delhi Railway Station,28.66030866,77.22830103
138,748,GPO,28.661944,77.234569
138,749,Guru Govind Singh University (Kashmere Gate),28.665331,77.230123
138,1560,ISBT Kashmere Gate,28.667068,77.229274
138,300,ISBT Nityanand Marg,28.668479,77.226269
138,2124,Aruna Asaf Ali Hospital,28.66935,77.21739
138,2125,MCD Store (Rajpur Road),28.673296,77.216756
138,2126,Rajpur Road Transport Deptt,28.67902,77.21866
138,2127,PNB STA Road,28.678464,77.220946
138,2128,Exchange Store (Hill Road),28.67785,77.22305
138,1617,IP College,28.68017,77.223489
138,821,Old Secretariat (Postal Account Office),28.683783,77.222172
138,822,Vidhan Sabha Metro Station,28.687802,77.221442
138,823,Khyber Pass,28.690613,77.221168
138,824,Mall Road,28.693646,77.218432
138,825,Vishwa Vidyalaya Metro Station,28.695213,77.214096
138,826,INS Hostel,28.696149,77.211705
138,1583,GTB Nagar,28.698357,77.205678
138,2915,New Police Lines,28.699194,77.203386
138,2916,Alpana Cinema (Model Town Mtr Stn),28.70271,77.193708
138,2917,Model Town II,28.704042,77.190535
138,2918,Model Town III,28.705905,77.185185
138,2919,Azadpur Metro Station,28.707269,77.180917
138,239,Azadpur Terminal,28.707525,77.177797
138,1244,New Sabzi Mandi,28.7143,77.172217
138,241,Adarsh Nagar / Bharola Village,28.715917,77.170867
138,242,Sarai Peepal Thala,28.720417,77.166983
138,243,Mahindra Park,28.72153333,77.166
138,244,Jahangir Puri GT Road,28.7251,77.163217
138,245,Jahangir Puri Metro Station,28.7273,77.161583
138,246,GTK Depot,28.731183,77.158617
138,2143,Haiderpur Metro Station,28.7308471,77.14990378
138,2144,Badli Crossing,28.728354,77.14621
138,1004,Jail Road Rohini Sec 18,28.727265,77.143241
138,1005,Badli Village,28.731937,77.140125
138,1006,Rohini Sec 18 Block,28.735794,77.137389
138,1007,Rohini Sec 18,28.73884,77.135808
138,2739,Rohini Sec 18 Pocket A,28.740704,77.132838
138,3537,Rohini Sec 18 B-7 Road,28.743164,77.131729
138,2740,Rohini DTC Depot 4,28.744866,77.130226
138,2741,Sri Krishan Apartments,28.743846,77.126013
138,2742,Rohini Sec-16 Xing,28.744217,77.120593
138,2743,Delhi Engg College Shahbad,28.745292,77.116388
138,2744,Shahbad Daulatpur Gaon,28.745279,77.112086
138,2745,Shahbad Daulatpur School,28.745669,77.106847
138,2746,St Xavier School,28.745565,77.102837
138,2747,Shahbad Dairy Block A,28.745885,77.098541
138,2748,Shahbad Dairy,28.746647,77.0958
138,2749,Rohini Sec 27 and 30 Crossing,28.747792,77.089138
138,2357,Prehladpur Village,28.751012,77.081081
138,2358,Prehladpur School,28.75257,77.075612
138,2359,Jain Colony,28.75375,77.0728
138,3648,Rohini Sec 35,28.757266,77.066803
138,2360,Barwala School,28.759052,77.062701
138,2361,Barwala Village,28.760283,77.060436
138,2750,Poothkhurd Firni Road,28.76436,77.054918
138,2362,Sultan Pur Crossing / Poothkhurd,28.767917,77.049267
138,2363,Poothkhurd Village,28.772317,77.0489
138,2364,Maharishi Valmiki Hospital,28.775183,77.047367
138,2751,DSIDC Office Bawana,28.780528,77.043774
138,2365,Dhakewala Bawana,28.786105,77.041019
138,2366,Aditi College Bawana,28.794621,77.036256
138,2367,Bawana School,28.796201,77.035577
138,1312,Bawana Village,28.800311,77.035267
138,1313,Bawana Depot,28.803667,77.028517
138,1314,PS Bawana,28.806442,77.022952
138,1315,Dariyapur Kalan School Bawana,28.808879,77.014789
138,1317,Nangal Thakran,28.808899,77.007976
138,1318,Bajitpur Village,28.808368,77.003341
138,1319,Bajitpur Mandir,28.803187,76.997871
138,1320,Katewara Village,28.805048,76.976832
120,22573,Kendriya Terminal (Church Road),28.6175,77.203933
120,874,Kendriya Terminal / Gurudwara Rakab Gunj,28.621017,77.205283
120,875,Talkatora Road,28.6222,77.2031
120,1671,RML Hospital,28.624508,77.197924
120,3481,Talkatora Stadium,28.626217,77.196417
120,3553,Upper Ridge Road,28.63215,77.190017
120,3218,New Rajinder Nagar Post Office,28.636825,77.182967
120,3219,Shankar Road,28.638883,77.179283
120,3220,Rajender Nagar,28.6407,77.176217
120,524,East Patel Nagar,28.64241106,77.17340918
120,525,South Patel Nagar (Metro Station),28.64539457,77.16841961
120,526,West Patel Nagar,28.647504,77.164974
120,527,Shadipur DTC Colony Metro Station,28.6513447,77.15850989
120,528,Shadipur Depot,28.653117,77.1555
120,529,Moti Nagar Industrial Area,28.657317,77.1485
120,530,Karampura Terminal,28.661,77.142383
120,531,New Moti Nagar B Block,28.6635,77.1406
120,532,Punjabi Bagh Terminal,28.669318,77.137519
120,1483,Maharaja Agrasen Hospital,28.674395,77.133887
120,1484,Shivaji Park,28.674684,77.131448
120,1485,SPM College,28.675139,77.128069
120,1486,Madipur Village,28.675542,77.125188
120,1487,Madipur JJ Colony,28.676433,77.118065
120,1488,Ordinance Depot,28.676881,77.114908
120,1489,Avtar Enclave / New Multan Nagar,28.677279,77.111921
120,1490,Multan Nagar,28.678096,77.10543
120,1491,Paschim Vihar Market,28.678694,77.100509
120,1492,Peera Garhi Chowk,28.679188,77.096145
120,4336,Peeragarhi Chowk Flyover,28.683184,77.095199
120,1380,B-Block Mangolpuri,28.6881,77.0951
120,1381,Q Block Mangolpuri,28.687632,77.091057
120,2986,T Block Mangol Puri,28.68963333,77.08201667
120,2987,Mangol Puri S Block,28.692463,77.081984
120,2988,Sultan Puri AB Block Extension,28.69275,77.077417
120,2989,Jalebi Chowk Sultan Puri AB Block,28.6954,77.0735
120,2990,Sultanpuri D Block,28.7005,77.0753
120,2991,Sultanpuri C Block,28.7016,77.0752
120,1164,Sultanpuri Terminal,28.70344854,77.07500931
59,1350,Qamruddin Nagar Terminal,28.682261,77.054315
59,3652,Nangloi JJ Colony Lokesh Cinema,28.68226257,77.05939515
59,1424,Nangloi Metro Station,28.682235,77.064393
59,2153,Nangloi (Najafgarh Road),28.681819,77.067554
59,2154,Nangloi Village,28.678079,77.06453
59,2155,Qamruddin Nagar Crossing,28.67493,77.061522
59,2156,Aman Puri,28.672977,77.059807
59,2157,Narain DharamKanta,28.671061,77.05817
59,22513,ShivRam Park,28.667619,77.055305
59,2159,Nilothi Crossing,28.664418,77.052837
59,2839,Rishal Garden,28.66174046,77.04902011
59,2224,Ranhola Extension,28.659496,77.045543
59,2840,Ranhola Village,28.655863,77.040725
59,2841,Ranhola II,28.65448747,77.03799031
59,2842,PS Ranhola,28.653451,77.035625
59,2843,BrahmPuri Colony,28.652152,77.032675
59,2230,TilangPur Kotla,28.64946,77.02727
59,2232,Chanchal Park,28.646242,77.021841
59,2271,BakkarWala Crossing,28.643343,77.016248
59,5086,Primary School Baprola,28.641963,77.013733
59,2272,Baprola Village,28.640858,77.011808
59,2236,Baprola School,28.638365,77.007943
59,2273,AirForce Station (BaniCamp),28.633299,77.002426
59,2274,Jai Vihar,28.631516,77.000557
59,484,Dichau Kalan Depot,28.628968,76.997542
41,706,Uttam Nagar,28.626011,77.068195
41,170,Uttam Nagar / A1 Janak Puri,28.624813,77.067696
41,171,Tilak Pul,28.621617,77.069969
41,172,Jivan park,28.620041,77.073165
41,173,C-1 Janak Puri,28.618239,77.076935
41,22523,C-1 Janak Puri,28.617434,77.078669
41,175,C-2 Janak Puri,28.616152,77.081383
41,176,C2D Janak Puri,28.614365,77.085484
41,4318,Dabri Crossing Dwarka Road,28.61196498,77.08609353
41,3114,Dabri Village,28.60791,77.08215
41,3115,Vijay Enclave (Palam-Dabri Road),28.60649,77.08123
41,3116,Dashrath Puri,28.603544,77.082855
41,3117,Mahaveer Enclave III,28.600883,77.08215
41,3118,Sulabh International Centre,28.596604,77.081069
41,637,Dwarka Crossing / Maharaja Agrasen Hospital,28.592833,77.079486
41,638,Dwarka Sec 1,28.594283,77.073867
41,2641,Dwarka Sec-6 Telephone Exchange,28.593125,77.071251
41,2642,Dwarka Sec-6/7,28.59012,77.068955
41,2643,Princess Park/ Airforce Noval Office Enclave,28.587302,77.066549
41,2656,Munirka Flats (Dwarka),28.58374,77.06733
41,2657,Royal Residency (Dwarka),28.58162,77.07058
41,3119,National Malariya Research Centre (Dwarka),28.57894,77.07655
41,3120,Dada Dev Mandir,28.57776,77.07715
41,3121,National Malariya Research Centre (Dwarka),28.57631,77.07591
41,3122,Dwarka Sec-8 DTC Depot,28.57603,77.07162
41,3123,Bagdola Village,28.5726,77.06932
41,3124,Dwarka Sec 8,28.5688694,77.0682161
41,599,Dwarka Sec-8 Metro Station,28.56622,77.06691
41,600,Shahbad Mohammad Pur School,28.56294,77.07074
41,601,Shahbad Mohammad Pur Village,28.559648,77.071398
41,4319,Mother Dairy Gali No 4,28.555792,77.075726
41,4320,Tata Motors Gali No 6,28.553429,77.072819
41,4321,Govt Boys Sr Sec School (Shahbad),28.553967,77.070167
41,4322,Bharat Petrolium (Dwarka Link Road),28.545552,77.061073
41,2622,Dwarka Road,28.544483,77.064933
41,2623,Puspanjali G Block,28.5426812,77.07393984
41,22574,Samalka Crossing,28.538036,77.09342
41,1260,Uppal Hotel,28.537233,77.102493
41,1261,Shiv Murti (NH-8),28.535299,77.10847
41,2768,Rang Puri (Airport Road) / Mahipal Pur Crossing,28.5437629,77.1162263
41,2770,Centaur Hotel / New Custom House,28.54894108,77.10505507
41,2771,Cargo / Express Terminal Gate,28.5545567,77.1034151
41,4373,Air Traffic Control Office,28.5564982,77.0937616
41,2772,IGI Airport Terminal 2 (Air India Office),28.5570769,77.0911999
46,3322,Okhla Extension (Abul Fazl Encalve),28.5469,77.3066
46,2611,Shaheen Bagh Thokar No. 8 (AF Enclave),28.549117,77.303983
46,2612,Shaheen Bagh Thokar No. 7,28.550612,77.301945
46,2613,Shaheen Bagh Thokar No. 6,28.55137,77.300588
46,2614,Shaheen Bagh Thokar No. 5,28.552475,77.299857
46,1572,Unani Hospital / Okhla Ext Thokar 3,28.558951,77.296058
46,1573,Nai Basti,28.561467,77.294667
46,1637,Okhla Village,28.563423,77.291309
46,1638,Batla House,28.562317,77.2861
46,1576,Ansari Health Care,28.560917,77.281183
46,1577,Jamiya Millia College,28.5609,77.2798
46,1578,Holy Family Hospital,28.56095,77.275467
46,1579,Bharat Nagar Crossing,28.5619,77.2723
46,1580,Bharat Nagar,28.5666,77.269583
46,2615,Taimur Nagar,28.5708,77.2667
46,2195,Maharani Bagh / Ashram,28.575087,77.262569
46,336,Nehru Nagar,28.568283,77.253917
46,664,Sri Niwaspuri / PG DAV College Lajpat Nagar,28.56675,77.253117
46,337,Lajpat Nagar Ring Road,28.565391,77.248511
46,338,Gupta Market,28.564833,77.241433
46,339,Gupta Market,28.564823,77.239969
46,1708,Andrews Ganj,28.566027,77.229627
46,1709,South Extension,28.568367,77.22315
46,1710,South Extn Kotla Petrol Pump,28.568682,77.218314
46,1711,AIIMS,28.568914,77.213693
46,844,AIIMS,28.566983,77.20795
46,845,Yusuf Sarai,28.5627,77.2077
46,846,Green Park,28.5572,77.2068
46,847,Hauz Khas,28.5529,77.2051
46,848,Padhmini Enclave,28.5498,77.2038
46,849,IIT Gate,28.5462,77.2025
46,3741,IIT Gate,28.546098,77.195698
46,3742,Jia Sarai,28.5483,77.189083
46,3743,IIT Hostel,28.549701,77.185427
46,2403,ISTM,28.552258,77.181166
46,2404,Munirka Family Planning,28.553757,77.178902
46,2405,Munirka DDA Flats,28.555401,77.176406
46,2407,Vasant Vihar Depot,28.558295,77.172165
46,4124,Vasant Vihar Poorvi Marg,28.5613,77.169
46,2409,Swami Malai Mandir,28.567738,77.165006
46,3041,Shanti Niketan / RK Puram Sec 8,28.573033,77.1634
46,3042,South Moti Bagh,28.57778,77.174089
46,1718,South Moti Bagh (Ring Road),28.581592,77.174168
46,1719,Moti Bagh Gurudawara Nanakpura,28.584933,77.172167
46,1720,Satya Niketan,28.58769,77.170461
46,2371,ARSD College / Dhaula Kuan,28.590589,77.168498
45,1913,Bawana Village,28.800222,77.035528
45,2899,Bawana Dispensary,28.801139,77.037544
45,3813,Bawana Soap Factory,28.802188,77.039621
45,752,Bawana Sec 1 Cluster Depot,28.79500536,77.04113605
47,3506,Jharoda Village (Burari),28.7308058,77.21053418
47,3507,Check Post (Burari),28.724654,77.214825
47,3508,Wazirabad Village (Burari),28.72373,77.216614
47,3509,Hardev Nagar / Jharoda Crossing (Burari),28.728681,77.202792
47,3510,STA Burari,28.729792,77.198736
47,286,Nirankari Sarover,28.72773,77.198067
47,287,CV Raman ITI,28.72095,77.20015
47,288,Nirankari Colony,28.714883,77.2041
47,289,Radio Colony,28.71123333,77.2045
47,290,Dhaka Village,28.706789,77.204733
47,4207,Balmiki Gandhi Ashram,28.705124,77.205126
47,4208,TB Hospital,28.700315,77.205157
47,293,GTB Nagar,28.698294,77.206554
47,195,INS Hostel,28.696197,77.21214
47,196,Vishwa Vidyalaya Metro Station,28.695022,77.215318
47,197,Mall Road,28.69382,77.218624
47,294,Khyber Pass,28.690202,77.221419
47,295,Vidhan Sabha Metro Station,28.687634,77.221672
47,296,Old Secretariat (Postal Account Office),28.683891,77.222282
47,297,IP College,28.679703,77.223955
47,956,Exchange Store / Civil Lines Metro Station,28.676617,77.225033
47,299,Ludlow Castle,28.672405,77.226008
47,108,ISBT Kashmere Gate (Lothian Road),28.665616,77.230079
47,109,Guru Govind Singh University (Kashmere Gate),28.665677,77.230238
47,110,GPO,28.661738,77.235311
47,957,Red Fort,28.65808,77.236946
47,958,Jama Masjid,28.650847,77.238458
47,959,Darya Ganj Golcha Cinema,28.644152,77.240425
47,2447,Delhi Gate,28.637446,77.241206
47,2448,Shaheed Park (Bhagat Singh Terminal),28.635077,77.241157
47,2449,ITO,28.629204,77.241471
47,135,Tilak Bridge,28.6253,77.2387
47,136,Mandi House,28.625633,77.234
47,137,Mandi House,28.625035,77.230571
47,138,Kasturba Gandhi Road Crossing,28.623228,77.226725
47,1447,Max Muller Bhawan,28.6232,77.2251
47,1448,Scindia House,28.6287,77.2219
47,513,Shivaji Stadium Terminal,28.632763,77.215806
170,904,Tilak Nagar Terminal,28.63632354,77.09574386
170,628,Tilak Nagar Crossing (Najafgarh Road),28.635322,77.092959
170,629,Janak Puri Check Post,28.63385875,77.08882985
170,630,B2A Janakpuri,28.632306,77.084585
170,631,Janak Puri District Centre,28.630488,77.080047
